41.61278,2.67667
41.59083,2.60583
41.57722,2.55778
41.57027,2.53778
41.46333,2.27306
41.45638,2.26111
41.45,2.25389
41.44472,2.24889
41.43749,2.24278
41.3425,2.16472
41.31528,2.15306
41.30861,2.14944
41.29277,2.12389
41.28583,2.11083
41.27528,2.07833
41.26861,2.05417
41.26305,2.01694
41.26305,2.0075
41.26333,1.99806
41.25111,1.89
41.21861,1.76167
41.20555,1.70139
41.20166,1.67583
41.19583,1.61639
41.185,1.53194
41.1786,1.49833
41.12944,1.3225
41.10139,1.205
41.06249,1.03944
41.04805,0.99306
41.03278,0.96444
41.01666,0.94333
41.0075,0.93639
40.9911,0.92472
40.98499,0.90556
40.97556,0.89333
40.81305,0.70417
40.80555,0.70028
40.80194,0.69944
40.79833,0.69889
40.79472,0.7
40.78333,0.71306
40.77583,0.72306
40.76639,0.73805
40.73027,0.83861
40.72861,0.8575
40.73138,0.86722
40.7336,0.87333
40.73055,0.88861
40.72833,0.895
40.72444,0.9
40.71972,0.90278
40.70277,0.88528
40.68444,0.86417
40.67611,0.85167
40.57166,0.68972
40.56416,0.67111
40.56139,0.6575
40.56027,0.64333
40.56333,0.62944
40.56555,0.62306
40.57583,0.60722
40.58055,0.60805
40.59361,0.615
40.59166,0.62167
40.58888,0.6275
40.59583,0.70917
40.63972,0.73805
40.64027,0.73139
40.6375,0.69667
40.62639,0.61667
40.6236,0.60361
40.61278,0.58917
40.56916,0.54194
40.53388,0.51917
40.52874,0.51894
40.44722,0.45833
40.30306,0.35833
40.29861,0.35444
40.23666,0.28056
40.1836,0.21306
40.0361,0.04889
40.00777,0.03278
39.89333,-0.03722
39.85139,-0.08444
39.82861,-0.10722
39.8186,-0.11583
39.73611,-0.17917
39.51972,-0.31472
39.51,-0.32056
39.49472,-0.32611
39.44055,-0.33722
39.43556,-0.33806
39.14388,-0.24111
39.02916,-0.1825
38.97833,-0.14333
38.92972,-0.09222
38.90888,-0.07
38.90111,-0.06
38.89417,-0.04917
38.88425,-0.03306
38.86221,0.00889
38.85721,0.02917
38.85888,0.04861
38.8611,0.055
38.86166,0.06139
38.86027,0.06778
38.85499,0.08639
38.82832,0.14778
38.80582,0.19556
38.80166,0.20139
38.75804,0.21528
38.73221,0.20722
38.69749,0.16417
38.68471,0.14417
38.63805,0.04167
38.62861,-0.00667
38.6225,-0.0175
38.59555,-0.05028
38.59111,-0.05528
38.53806,-0.13861
38.53583,-0.15167
38.48638,-0.28861
38.48167,-0.30056
38.47305,-0.31722
38.46999,-0.32278
38.44167,-0.37194
38.43083,-0.38667
38.325,-0.51167
38.18527,-0.60028
38.04694,-0.65667
37.89222,-0.74917
37.88722,-0.75194
37.86194,-0.75944
37.85694,-0.76056
37.84596,-0.76102
37.80138,-0.80139
37.74889,-0.84194
37.72166,-0.85833
37.71666,-0.86
37.71194,-0.8575
37.66472,-0.81417
37.65722,-0.80472
37.64777,-0.78695
37.63027,-0.74083
37.62944,-0.73472
37.63583,-0.72194
37.64055,-0.71833
37.64555,-0.71833
37.64388,-0.71028
37.6325,-0.69667
37.61639,-0.70833
37.60694,-0.71556
37.5975,-0.73139
37.59389,-0.74417
37.55222,-0.915
37.55138,-0.92167
37.55583,-0.9525
37.57278,-0.97611
37.57694,-0.97972
37.57916,-1.04833
37.57527,-1.23861
37.55805,-1.3275
37.54944,-1.35083
37.49444,-1.44278
37.4875,-1.45389
37.47916,-1.46278
37.46555,-1.47195
37.44111,-1.48389
37.4361,-1.48556
37.42194,-1.50944
37.39972,-1.56778
37.37686,-1.63342
37.37277,-1.64361
37.3425,-1.68917
37.23222,-1.79111
37.22277,-1.79806
37.2025,-1.80917
37.19639,-1.81167
37.18139,-1.81611
37.15083,-1.82361
37.13055,-1.82556
37.11944,-1.82778
36.97222,-1.90222
36.93972,-1.92889
36.93889,-1.93528
36.89583,-1.98639
36.88416,-1.99889
36.81056,-2.05833
36.80555,-2.05917
36.78972,-2.05889
36.77944,-2.06
36.77499,-2.06361
36.73555,-2.11667
36.73138,-2.12917
36.71639,-2.1875
36.72444,-2.19667
36.74555,-2.21722
36.76444,-2.23111
36.82,-2.28139
36.82361,-2.28667
36.82944,-2.29861
36.84027,-2.34389
36.84083,-2.35028
36.82999,-2.48195
36.81472,-2.55528
36.81139,-2.56056
36.79305,-2.57833
36.78,-2.59028
36.76972,-2.59556
36.76472,-2.59722
36.75278,-2.60056
36.74722,-2.6
36.73694,-2.60556
36.72222,-2.61667
36.70111,-2.63945
36.69444,-2.65028
36.68527,-2.6925
36.68166,-2.7225
36.67833,-2.76889
36.69527,-2.85945
36.70528,-2.87417
36.71027,-2.87889
36.71555,-2.88139
36.72472,-2.88806
36.7336,-2.89611
36.745,-2.91806
36.74972,-2.92889
36.75028,-3.125
36.74806,-3.23083
36.74694,-3.25917
36.73972,-3.3275
36.73472,-3.34639
36.72694,-3.35556
36.72194,-3.36
36.71694,-3.36056
36.71222,-3.36361
36.69444,-3.41833
36.69277,-3.43278
36.69167,-3.45278
36.69222,-3.46722
36.69444,-3.47972
36.69666,-3.48667
36.71583,-3.52945
36.74694,-3.59528
36.74583,-3.60778
36.74056,-3.63972
36.7336,-3.66944
36.73055,-3.67556
36.72833,-3.69445
36.72861,-3.72556
36.74249,-3.78556
36.75,-3.81639
36.7525,-3.84889
36.74139,-4.02472
36.71986,-4.17049
36.71333,-4.23972
36.71055,-4.32167
36.71055,-4.32778
36.7175,-4.35972
36.72305,-4.39167
36.72222,-4.39833
36.72028,-4.40472
36.69944,-4.43417
36.69472,-4.43694
36.65583,-4.46195
36.60833,-4.495
36.51055,-4.63306
36.5061,-4.64639
36.48861,-4.70833
36.48778,-4.71472
36.48583,-4.75417
36.48555,-4.76139
36.48722,-4.78167
36.49027,-4.79417
36.49638,-4.81361
36.49889,-4.83222
36.50083,-4.8525
36.50083,-4.87806
36.49889,-4.91389
36.49166,-4.94
36.44888,-5.07361
36.41277,-5.17195
36.40972,-5.17667
36.37055,-5.21917
36.2336,-5.31139
36.22861,-5.31361
36.1975,-5.32611
36.17194,-5.33333
36.16256,-5.33451
36.16331,-5.3558
36.17833,-5.38139
36.17944,-5.39528
36.17889,-5.41611
36.17777,-5.4225
36.16917,-5.43167
36.14388,-5.44528
36.13361,-5.44389
36.08389,-5.43167
36.07583,-5.42194
36.07083,-5.42528
36.05222,-5.44889
36.0061,-5.61361
36.07388,-5.79722
36.08055,-5.80722
36.085,-5.81111
36.09833,-5.82222
36.10777,-5.82917
36.12083,-5.84028
36.16055,-5.87945
36.16416,-5.88417
36.17916,-5.91139
36.18111,-5.91833
36.18444,-6.02556
36.18116,-6.03267
36.18028,-6.0375
36.19194,-6.05083
36.30528,-6.15833
36.40472,-6.22694
36.46999,-6.26139
36.48167,-6.26306
36.46833,-6.24972
36.46194,-6.23972
36.46139,-6.23333
36.46361,-6.22611
36.46694,-6.22
36.47083,-6.21528
36.51222,-6.17278
36.51666,-6.17667
36.575,-6.23083
36.58138,-6.23806
36.61388,-6.2975
36.62055,-6.33722
36.61639,-6.36195
36.61694,-6.36833
36.62389,-6.38667
36.62639,-6.3925
36.63416,-6.40083
36.68278,-6.4275
36.69722,-6.435
36.71889,-6.44361
36.73944,-6.44167
36.74361,-6.43722
36.86083,-6.35556
37.01944,-6.57889
37.09194,-6.72583
37.16555,-6.90472
37.22184,-6.95992
37.21261,-6.97872
37.17775,-6.97223
37.19107,-6.99684
37.21305,-7.05333
37.2175,-7.08028
37.22055,-7.12722
37.21722,-7.17333
37.20805,-7.25861
37.20499,-7.28472
37.19722,-7.32556
37.18889,-7.34056
37.18361,-7.33945
37.17972,-7.34445
37.17583,-7.35639
37.16972,-7.38417
37.18083,-7.39861
37.20166,-7.40944
37.25319,-7.43185
37.36694,-7.43472
37.41861,-7.44722
37.45722,-7.46139
37.48138,-7.47139
37.49889,-7.48472
37.5225,-7.50306
37.52855,-7.51253
37.5525,-7.52445
37.69944,-7.44695
37.74389,-7.42306
37.765,-7.39472
37.77444,-7.37917
37.81528,-7.32
37.86028,-7.285
37.87083,-7.27833
37.92833,-7.25361
37.93361,-7.25195
37.95944,-7.25195
37.97472,-7.25472
37.98167,-7.25945
37.9875,-7.25445
37.99083,-7.24556
37.99694,-7.21083
38.01,-7.12361
38.02805,-7.00667
38.03416,-7.00139
38.14,-6.95167
38.16277,-6.94389
38.17806,-6.93917
38.20907,-6.93375
38.21777,-6.94056
38.21833,-6.94778
38.21583,-6.96139
38.20944,-6.99333
38.20055,-7.01028
38.19555,-7.01167
38.19167,-7.01695
38.18749,-7.02833
38.17472,-7.08111
38.17444,-7.08778
38.18417,-7.10111
38.18916,-7.10222
38.22583,-7.13
38.24611,-7.145
38.28444,-7.16972
38.32027,-7.19222
38.41666,-7.27445
38.42222,-7.28083
38.43583,-7.30417
38.44,-7.31306
38.44944,-7.32111
38.70333,-7.26722
38.72305,-7.26028
38.72833,-7.25722
38.73389,-7.24556
38.74927,-7.20735
38.78194,-7.16417
38.83555,-7.08417
38.86055,-7.06
39.02,-6.95694
39.02638,-6.95479
39.05666,-6.96111
39.09139,-6.98278
39.10722,-7.005
39.11639,-7.02139
39.12277,-7.04028
39.12416,-7.05056
39.11805,-7.05667
39.11472,-7.06556
39.10472,-7.10278
39.10416,-7.11583
39.1086,-7.13389
39.11111,-7.1425
39.11666,-7.14917
39.21305,-7.24278
39.34472,-7.31361
39.38833,-7.32278
39.49139,-7.37139
39.49611,-7.38
39.59972,-7.49972
39.60583,-7.50583
39.63333,-7.52306
39.64,-7.52695
39.66942,-7.53251
39.64916,-7.41472
39.64833,-7.4075
39.64388,-7.3375
39.64472,-7.33083
39.64861,-7.32556
39.65666,-7.30722
39.67194,-7.26695
39.67222,-7.26028
39.66722,-7.20556
39.66194,-7.16611
39.65888,-7.1525
39.65861,-7.14611
39.66225,-7.05763
39.675,-7.01722
39.72472,-6.98972
40.01028,-6.87083
40.02166,-6.87056
40.04417,-6.8825
40.10166,-6.92889
40.1075,-6.93472
40.11278,-6.9425
40.11666,-6.95056
40.11583,-6.96
40.11778,-6.97806
40.12611,-7.00472
40.13944,-7.01306
40.18778,-7.02722
40.22277,-7.01083
40.23083,-7.00583
40.25898,-6.94653
40.25639,-6.91028
40.26028,-6.88278
40.26333,-6.87389
40.27152,-6.8623
40.31722,-6.83111
40.38777,-6.81556
40.52444,-6.79611
40.73333,-6.81945
40.84889,-6.80167
40.85611,-6.79972
40.87416,-6.80389
40.9475,-6.85722
40.95638,-6.86556
40.95916,-6.87167
40.97472,-6.89139
41.01305,-6.92945
41.01805,-6.93167
41.03096,-6.92441
41.02861,-6.84833
41.03166,-6.835
41.04556,-6.80556
41.06361,-6.78028
41.07777,-6.76861
41.10249,-6.75445
41.13667,-6.75333
41.20805,-6.69056
41.21249,-6.68639
41.24472,-6.64389
41.24638,-6.61806
41.24416,-6.59833
41.23972,-6.58
41.24222,-6.55833
41.265,-6.51028
41.31889,-6.43806
41.38055,-6.35778
41.4361,-6.29583
41.52944,-6.2175
41.54833,-6.20361
41.56972,-6.19139
41.57972,-6.18722
41.59305,-6.19444
41.63777,-6.25222
41.64305,-6.26
41.66333,-6.30361
41.67222,-6.34722
41.67972,-6.42472
41.68028,-6.43417
41.67472,-6.45278
41.66666,-6.46917
41.65749,-6.4975
41.66139,-6.50611
41.67944,-6.53945
41.69111,-6.55139
41.69805,-6.55222
41.765,-6.5475
41.83944,-6.52806
41.92194,-6.54861
41.95361,-6.59417
41.94888,-6.6025
41.94055,-6.61833
41.93666,-6.6875
41.93666,-6.71695
41.94472,-6.90611
41.94944,-6.93611
41.95277,-6.94472
41.97386,-6.98285
41.95667,-7.00306
41.9525,-7.01445
41.95111,-7.05611
41.95139,-7.06306
41.9575,-7.0775
41.96139,-7.08167
41.96639,-7.08111
41.98027,-7.0925
41.98694,-7.10528
41.99305,-7.12556
41.995,-7.13361
41.99416,-7.14
41.97944,-7.18278
41.97527,-7.18722
41.93778,-7.18306
41.92806,-7.17472
41.92278,-7.17361
41.89833,-7.18694
41.88361,-7.20056
41.88384,-7.20735
41.86361,-7.26833
41.84499,-7.33111
41.82333,-7.41056
41.82222,-7.42667
41.83111,-7.60778
41.835,-7.61195
41.84555,-7.60917
41.86527,-7.59806
41.90305,-7.68639
41.905,-7.6925
41.90444,-7.70583
41.8975,-7.75945
41.86444,-7.84917
41.85249,-7.87333
41.85278,-7.88
41.88083,-7.92111
41.87472,-7.93222
41.82722,-8.03528
41.81952,-8.05507
41.81528,-8.0675
41.80944,-8.08778
41.80917,-8.14056
41.81718,-8.16381
41.8275,-8.16167
41.84277,-8.16
41.8575,-8.16111
41.86305,-8.16528
41.87111,-8.17556
41.8725,-8.18111
41.87389,-8.18778
41.8725,-8.20112
41.87472,-8.20472
41.90389,-8.21778
41.90861,-8.21917
41.91361,-8.21861
41.92388,-8.21278
41.93361,-8.20472
41.97444,-8.16528
41.99889,-8.13472
42.00861,-8.10889
42.01333,-8.09556
42.01639,-8.08945
42.02027,-8.085
42.02528,-8.0825
42.03,-8.08167
42.05416,-8.07972
42.06472,-8.08556
42.06889,-8.09
42.14861,-8.19445
42.15274,-8.20122
42.13861,-8.25194
42.10361,-8.31056
42.08472,-8.44611
42.08472,-8.47361
42.08333,-8.51472
42.08277,-8.52139
42.05917,-8.60695
42.0536,-8.62083
42.04527,-8.64
41.97138,-8.73861
41.96666,-8.74306
41.96194,-8.74445
41.9525,-8.74501
41.94055,-8.75722
41.92944,-8.77278
41.92278,-8.78389
41.92019,-8.81644
41.89958,-8.84804
41.87555,-8.86528
41.87583,-8.87195
41.88333,-8.88167
41.93361,-8.88833
42.10806,-8.89861
42.11305,-8.89639
42.18694,-8.81083
42.21311,-8.77389
42.21944,-8.75889
42.24027,-8.72278
42.28833,-8.64417
42.34638,-8.58
42.35166,-8.57972
42.35361,-8.6
42.35,-8.61972
42.34055,-8.63222
42.31972,-8.65306
42.315,-8.65639
42.30972,-8.65806
42.30138,-8.65
42.29583,-8.64972
42.29222,-8.65472
42.27972,-8.68361
42.25916,-8.76083
42.25338,-8.79411
42.24777,-8.85722
42.24806,-8.86389
42.25139,-8.86917
42.2961,-8.85278
42.32833,-8.82195
42.33778,-8.79361
42.40083,-8.69222
42.41444,-8.67195
42.42777,-8.65611
42.43944,-8.68917
42.43583,-8.70306
42.41666,-8.74222
42.40861,-8.75167
42.39999,-8.77517
42.39716,-8.77717
42.39533,-8.78467
42.39139,-8.84083
42.41944,-8.87917
42.4675,-8.90834
42.48277,-8.90389
42.49667,-8.89139
42.50028,-8.88611
42.50083,-8.87167
42.49972,-8.86444
42.49638,-8.85889
42.49166,-8.85639
42.48666,-8.855
42.47888,-8.85667
42.47389,-8.85806
42.47138,-8.86472
42.46833,-8.87
42.46333,-8.8725
42.45361,-8.86945
42.45389,-8.8625
42.46194,-8.83611
42.49166,-8.81445
42.51944,-8.80972
42.53583,-8.82556
42.55028,-8.83361
42.55528,-8.83417
42.57472,-8.82778
42.57833,-8.8225
42.57694,-8.81583
42.57388,-8.81056
42.57611,-8.80445
42.59611,-8.77889
42.63805,-8.74695
42.67528,-8.71972
42.69583,-8.71945
42.70115,-8.72155
42.66111,-8.85139
42.62833,-8.91834
42.62528,-8.92333
42.61055,-8.935
42.60472,-8.93639
42.6,-8.93528
42.58611,-8.94306
42.53249,-8.99556
42.52139,-9.01695
42.52111,-9.02334
42.52528,-9.03583
42.52889,-9.04139
42.57944,-9.06139
42.60999,-9.05667
42.67083,-9.03472
42.70472,-9.02028
42.72083,-9.00639
42.78472,-8.92
42.79333,-8.91167
42.77638,-9.00861
42.74027,-9.08667
42.7525,-9.10584
42.76888,-9.12333
42.795,-9.14028
42.79916,-9.13593
42.8025,-9.12667
42.84,-9.12444
42.89333,-9.14389
42.92583,-9.16278
42.9525,-9.185
42.95,-9.19139
42.91583,-9.25722
42.91166,-9.27056
42.92249,-9.29334
43.04722,-9.25917
43.15277,-9.20945
43.15749,-9.20695
43.18583,-9.16972
43.19305,-9.14528
43.19666,-9.13194
43.1975,-9.12556
43.19055,-9.08945
43.20389,-9.03528
43.23055,-8.95222
43.23944,-8.93583
43.27083,-8.97917
43.27611,-8.98167
43.28139,-8.98028
43.29361,-8.95028
43.31972,-8.87639
43.32722,-8.82445
43.30306,-8.78278
43.29111,-8.72417
43.28722,-8.70139
43.29222,-8.68945
43.30333,-8.6575
43.38472,-8.40556
43.40389,-8.32972
43.55277,-8.26556
43.70389,-8.00667
43.76416,-7.89806
43.77222,-7.86583
43.765,-7.85611
43.76,-7.85556
